Drug,Drug Mechanism,Target Gene(s),Drug Constrained Regulon Activity,Drug Constrained Program Activity,All Regulon(s),Overactive Regulon(s),Underactive Regulon(s),All Program(s),Overactive Program(s),Underactive Program(s),Regulon Activity Summary,Program Activity Summary,Mutations,Regulators,MINER Target Type,max_glioblastoma.multiforme_phase,Other FDA Appr.,TargetMutatedInPatient,MutatedInPatient,TargetType,MutatedDetail,Drug Action,Molecule Type,Target Class,Toxicity Class,MEDDRA Code,CHEMBL_ID,Reactome,GO,Hallmarks
RANIBIZUMAB,Vascular endothelial growth factor A inhibitor,VEGFA,0.9130434782608695,0.9130434782608695,"1074,1119,1221,1226,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818","1119,1221,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818",NA,"35,44,169","44,169",NA,O: 21 U: 0 A: 23,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Secreted protein,,,CHEMBL1201825,"Metabolism of carbohydrates:Glycogen synthesis:Plasma lipoprotein assembly, remodeling, and clearance:Other semaphorin interactions:NA",GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_RESPONSE_TO_OXYGEN_LEVELS:GO_UROGENITAL_SYSTEM_DEVELOPMENT:GO_NEPHRON_DEVELOPMENT:GO_NEURON_PROJECTION_GUIDANCE,HALLMARK_HYPOXIA:HALLMARK_MTORC1_SIGNALING:HALLMARK_TNFA_SIGNALING_VIA_NFKB
BROLUCIZUMAB,Vascular endothelial growth factor A inhibitor,VEGFA,0.9130434782608695,0.9130434782608695,"1074,1119,1221,1226,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818","1119,1221,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818",NA,"35,44,169","44,169",NA,O: 21 U: 0 A: 23,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Secreted protein,,,CHEMBL3707357,"Metabolism of carbohydrates:Glycogen synthesis:Plasma lipoprotein assembly, remodeling, and clearance:Other semaphorin interactions:NA",GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_RESPONSE_TO_OXYGEN_LEVELS:GO_UROGENITAL_SYSTEM_DEVELOPMENT:GO_NEPHRON_DEVELOPMENT:GO_NEURON_PROJECTION_GUIDANCE,HALLMARK_HYPOXIA:HALLMARK_MTORC1_SIGNALING:HALLMARK_TNFA_SIGNALING_VIA_NFKB
BARUSIBAN,Oxytocin receptor antagonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Protein,Membrane receptor,,,CHEMBL2218898,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
EPELSIBAN,Oxytocin receptor antagonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL2037511,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
RETOSIBAN,Oxytocin receptor antagonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL429736,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
OXYTOCIN,Oxytocin receptor agonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL395429,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
CARBETOCIN,Oxytocin receptor agonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL3301668,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
FE 202767,Oxytocin receptor agonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL3545167,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
ATOSIBAN,Oxytocin receptor antagonist,OXTR,0.9090909090909091,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,405,439,837",NA,"48,91","48,91",NA,O: 10 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Protein,Membrane receptor,,,CHEMBL382301,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
BMS-911543,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545215,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
NS-018,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545217,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
AC-430,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545241,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
GANDOTINIB,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL2107823,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
AZD-1480,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL1231124,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
XL-019,Tyrosine-protein kinase JAK2 inhibitor,JAK2,0.9,1,"1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,291,437,506,602","1012,1157,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,437,506,602",NA,"0,90","0,90",NA,O: 18 U: 0 A: 20,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545328,Neutrophil degranulation:Diseases of programmed cell death:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_PROTEIN_POLYMERIZATION:GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,
TREBANANIB,Angiopoietin-1 inhibitor:Angiopoietin-2 inhibitor,"ANGPT1,ANGPT2",0.8928571428571429,0.9285714285714286,"1339,1419,1444,1689,1709,1872,2060,2132,269,2738,2782,2800,2864,2874,2995,3089,3164,3168,3220,3377,3424,3597,3645,42,646,710,752,818","1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3424,3597,3645,42,646,710,752,818",NA,"44,112",44,NA,O: 25 U: 0 A: 28,O: 1 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Protein,Secreted protein:Unclassified protein,,,CHEMBL2108568,Other semaphorin interactions:NA:NA:NA:NA,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE:GO_REGULATION_OF_AXON_GUIDANCE:GO_NEPHRON_DEVELOPMENT:GO_UROGENITAL_SYSTEM_DEVELOPMENT,HALLMARK_TNFA_SIGNALING_VIA_NFKB
AMG-780,Angiopoietin-2 inhibitor:Angiopoietin-1 inhibitor,"ANGPT1,ANGPT2",0.8928571428571429,0.9285714285714286,"1339,1419,1444,1689,1709,1872,2060,2132,269,2738,2782,2800,2864,2874,2995,3089,3164,3168,3220,3377,3424,3597,3645,42,646,710,752,818","1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3424,3597,3645,42,646,710,752,818",NA,"44,112",44,NA,O: 25 U: 0 A: 28,O: 1 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Antibody,Secreted protein:Unclassified protein,,,CHEMBL2109586,Other semaphorin interactions:NA:NA:NA:NA,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE:GO_REGULATION_OF_AXON_GUIDANCE:GO_NEPHRON_DEVELOPMENT:GO_UROGENITAL_SYSTEM_DEVELOPMENT,HALLMARK_TNFA_SIGNALING_VIA_NFKB
PROBUCOL,ATP-binding cassette sub-family A member 1 inhibitor,ABCA1,0.8888888888888888,1,"1119,1189,1419,1444,1709,180,2035,2548,2827,2995,3164,3181,3199,3377,3505,42,646,710","1119,1189,1419,1444,1709,180,2035,2548,2827,2995,3164,3181,3199,42,646,710",NA,"11,44","11,44",NA,O: 16 U: 0 A: 18,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Transporter,,,CHEMBL608,Laminin interactions:MET activates PTK2 signaling:Post-translational protein phosphorylation:Extracellular matrix organization:Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GO_NEPHRON_DEVELOPMENT:GO_UROGENITAL_SYSTEM_DEVELOPMENT:GO_CELL_SUBSTRATE_ADHESION:GO_NEPHRON_EPITHELIUM_DEVELOPMENT:GO_POSITIVE_CHEMOTAXIS,HALLMARK_TNFA_SIGNALING_VIA_NFKB
METHAZOLAMIDE,Carbonic anhydrase VII inhibitor:Carbonic anhydrase II inhibitor:Carbonic anhydrase I inhibitor:Carbonic anhydrase IV inhibitor,"CA2,CA4",0.8823529411764706,0.8823529411764706,"1069,1359,1415,1430,1638,1939,1959,1977,2007,2031,2084,2093,2106,3084,32,405,747","1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747",NA,"48,91,105,108","48,91",NA,O: 15 U: 0 A: 17,O: 2 U: 0 A: 4,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR:INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL19,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
VIGABATRIN,Gamma-amino-N-butyrate transaminase inhibitor,ABAT,0.8823529411764706,0.058823529411764705,"1099,1391,1423,1577,1669,1965,2019,2151,2375,249,2673,3104,3246,334,3469,3692,688","1099,1391,1423,1577,1669,1965,2019,2151,2375,249,2673,3104,334,3692,688",NA,"61,73",73,NA,O: 15 U: 0 A: 17,O: 1 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL89598,Neuronal System:Protein-protein interactions at synapses:Neurexins and neuroligins:NA:NA,NA:NA:NA:NA:NA,
GSK-1995057,Tumor necrosis factor receptor R1 inhibitor,TNFRSF1A,0.875,1,"1359,1415,1638,1936,1959,1977,1983,2007,2077,2084,2104,2129,2141,2146,405,837","1359,1415,1638,1959,1977,1983,2007,2077,2084,2104,2141,2146,405,837",NA,"12,48,91","12,48,91",NA,O: 14 U: 0 A: 16,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Membrane receptor,,,CHEMBL2109590,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
RUXOLITINIB PHOSPHATE,Tyrosine-protein kinase JAK2 inhibitor:Tyrosine-protein kinase JAK1 inhibitor,"JAK1,JAK2",0.875,1,"1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,2610,291,3371,437,506,602","1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,3371,437,506,602",NA,"0,90,140,148","0,90,140,148",NA,O: 21 U: 0 A: 24,O: 4 U: 0 A: 4,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL1795071,IL-6-type cytokine receptor ligand interactions:Interleukin-12 signaling:Interleukin-12 family signaling:Interleukin-6 family signaling:Interleukin-20 family signaling,GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION:GO_PROTEIN_POLYMERIZATION:GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION:GO_RESPONSE_TO_ANTIBIOTIC:GO_GLYCOLIPID_CATABOLIC_PROCESS,
BARICITINIB,Tyrosine-protein kinase JAK1 inhibitor:Tyrosine-protein kinase JAK2 inhibitor,"JAK1,JAK2",0.875,1,"1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,2610,291,3371,437,506,602","1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,3371,437,506,602",NA,"0,90,140,148","0,90,140,148",NA,O: 21 U: 0 A: 24,O: 4 U: 0 A: 4,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,Carcinogenicity:Vascular toxicity:Respiratory toxicity:Infections,10029104.0:10047065.0:10038738.0:10021881.0,CHEMBL2105759,IL-6-type cytokine receptor ligand interactions:Interleukin-12 signaling:Interleukin-12 family signaling:Interleukin-6 family signaling:Interleukin-20 family signaling,GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION:GO_PROTEIN_POLYMERIZATION:GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION:GO_RESPONSE_TO_ANTIBIOTIC:GO_GLYCOLIPID_CATABOLIC_PROCESS,
MOMELOTINIB,Tyrosine-protein kinase JAK2 inhibitor:Tyrosine-protein kinase JAK1 inhibitor,"JAK1,JAK2",0.875,1,"1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2270,2325,2350,2370,2383,2404,2610,291,3371,437,506,602","1012,1059,1157,1166,1362,1522,175,1804,2006,2208,2233,2241,2325,2370,2383,2404,291,3371,437,506,602",NA,"0,90,140,148","0,90,140,148",NA,O: 21 U: 0 A: 24,O: 4 U: 0 A: 4,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL1078178,IL-6-type cytokine receptor ligand interactions:Interleukin-12 signaling:Interleukin-12 family signaling:Interleukin-6 family signaling:Interleukin-20 family signaling,GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION:GO_PROTEIN_POLYMERIZATION:GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION:GO_RESPONSE_TO_ANTIBIOTIC:GO_GLYCOLIPID_CATABOLIC_PROCESS,
BITOPERTIN,Glycine transporter 1 inhibitor,SLC6A9,0.8666666666666667,1,"1160,1329,1347,1471,1632,1668,2429,2433,2590,3025,3057,3331,3455,3656,3719","1160,1329,1347,1632,1668,2429,2433,3025,3057,3331,3455,3656,3719",NA,"46,89,162","46,89,162",NA,O: 13 U: 0 A: 15,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Transporter,,,CHEMBL1171829,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
DOXYLAMINE,Histamine H1 receptor antagonist,HRH1,0.8541666666666666,1,"1014,1069,1268,134,1359,1377,1623,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2129,2142,2146,2147,2454,2519,2531,2560,284,2950,2970,2993,3115,3151,3153,462,482,551,642,678,771,837,838","1014,1069,134,1359,1377,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2146,2147,2519,2531,2560,284,2950,2970,3151,3153,462,482,551,642,678,771,837,838",NA,"42,48,91","42,48,91",NA,O: 41 U: 0 A: 48,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL1004,NA:NA:NA:NA:NA,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE:GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY:GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY:GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY:GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION:HALLMARK_KRAS_SIGNALING_UP
CHLORPHENOXAMINE,Histamine H1 receptor antagonist,HRH1,0.8541666666666666,1,"1014,1069,1268,134,1359,1377,1623,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2129,2142,2146,2147,2454,2519,2531,2560,284,2950,2970,2993,3115,3151,3153,462,482,551,642,678,771,837,838","1014,1069,134,1359,1377,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2146,2147,2519,2531,2560,284,2950,2970,3151,3153,462,482,551,642,678,771,837,838",NA,"42,48,91","42,48,91",NA,O: 41 U: 0 A: 48,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL2110774,NA:NA:NA:NA:NA,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE:GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY:GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY:GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY:GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION:HALLMARK_KRAS_SIGNALING_UP
ANTAZOLINE,Histamine H1 receptor antagonist,HRH1,0.8541666666666666,1,"1014,1069,1268,134,1359,1377,1623,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2129,2142,2146,2147,2454,2519,2531,2560,284,2950,2970,2993,3115,3151,3153,462,482,551,642,678,771,837,838","1014,1069,134,1359,1377,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2146,2147,2519,2531,2560,284,2950,2970,3151,3153,462,482,551,642,678,771,837,838",NA,"42,48,91","42,48,91",NA,O: 41 U: 0 A: 48,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL1305,NA:NA:NA:NA:NA,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE:GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY:GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY:GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY:GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION:HALLMARK_KRAS_SIGNALING_UP
CYCLIZINE,Histamine H1 receptor antagonist,HRH1,0.8541666666666666,1,"1014,1069,1268,134,1359,1377,1623,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2129,2142,2146,2147,2454,2519,2531,2560,284,2950,2970,2993,3115,3151,3153,462,482,551,642,678,771,837,838","1014,1069,134,1359,1377,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2146,2147,2519,2531,2560,284,2950,2970,3151,3153,462,482,551,642,678,771,837,838",NA,"42,48,91","42,48,91",NA,O: 41 U: 0 A: 48,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL648,NA:NA:NA:NA:NA,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE:GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY:GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY:GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY:GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION:HALLMARK_KRAS_SIGNALING_UP
BROMPHENIRAMINE,Histamine H1 receptor antagonist,HRH1,0.8541666666666666,1,"1014,1069,1268,134,1359,1377,1623,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2129,2142,2146,2147,2454,2519,2531,2560,284,2950,2970,2993,3115,3151,3153,462,482,551,642,678,771,837,838","1014,1069,134,1359,1377,1729,1939,1940,1959,1983,1984,2007,2031,2033,2076,2077,2084,2085,2093,2104,2105,2106,2108,2146,2147,2519,2531,2560,284,2950,2970,3151,3153,462,482,551,642,678,771,837,838",NA,"42,48,91","42,48,91",NA,O: 41 U: 0 A: 48,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL811,NA:NA:NA:NA:NA,GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE:GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY:GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY:GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY:GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION:HALLMARK_KRAS_SIGNALING_UP
