Drug,Drug Mechanism,Target Gene(s),Drug Constrained Regulon Activity,Drug Constrained Program Activity,All Regulon(s),Overactive Regulon(s),Underactive Regulon(s),All Program(s),Overactive Program(s),Underactive Program(s),Regulon Activity Summary,Program Activity Summary,Mutations,Regulators,MINER Target Type,max_glioblastoma.multiforme_phase,Other FDA Appr.,TargetMutatedInPatient,MutatedInPatient,TargetType,MutatedDetail,Drug Action,Molecule Type,Target Class,Toxicity Class,MEDDRA Code,CHEMBL_ID,Reactome,GO,Hallmarks
SOLANEZUMAB,Beta amyloid A4 protein binding agent,APP,0.8536585365853658,0.975609756097561,"1130,1144,1349,1399,1534,1656,1775,1835,186,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2564,2611,2687,2709,2742,2975,3031,3096,3163,3386,3395,3434,3713,449,499,522,56,584,691,723,773,78","1130,1144,1349,1399,1534,1656,1775,1835,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2687,2709,2742,2975,3031,3163,3386,3713,449,499,522,56,584,691,723,773,78",NA,"10,43,47","10,43",NA,O: 35 U: 0 A: 41,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,BINDING AGENT,Antibody,Membrane receptor,,,CHEMBL1743072,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
ADUCANUMAB,Beta amyloid A4 protein binding agent,APP,0.8536585365853658,0.975609756097561,"1130,1144,1349,1399,1534,1656,1775,1835,186,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2564,2611,2687,2709,2742,2975,3031,3096,3163,3386,3395,3434,3713,449,499,522,56,584,691,723,773,78","1130,1144,1349,1399,1534,1656,1775,1835,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2687,2709,2742,2975,3031,3163,3386,3713,449,499,522,56,584,691,723,773,78",NA,"10,43,47","10,43",NA,O: 35 U: 0 A: 41,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,BINDING AGENT,Antibody,Membrane receptor,,,CHEMBL3039540,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
LECANEMAB,Beta amyloid A4 protein inhibitor,APP,0.8536585365853658,0.975609756097561,"1130,1144,1349,1399,1534,1656,1775,1835,186,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2564,2611,2687,2709,2742,2975,3031,3096,3163,3386,3395,3434,3713,449,499,522,56,584,691,723,773,78","1130,1144,1349,1399,1534,1656,1775,1835,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2687,2709,2742,2975,3031,3163,3386,3713,449,499,522,56,584,691,723,773,78",NA,"10,43,47","10,43",NA,O: 35 U: 0 A: 41,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Membrane receptor,,,CHEMBL3833321,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
CRENEZUMAB,Beta amyloid A4 protein inhibitor,APP,0.8536585365853658,0.975609756097561,"1130,1144,1349,1399,1534,1656,1775,1835,186,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2564,2611,2687,2709,2742,2975,3031,3096,3163,3386,3395,3434,3713,449,499,522,56,584,691,723,773,78","1130,1144,1349,1399,1534,1656,1775,1835,1968,2025,2050,2081,2152,2226,2247,2293,2421,2522,2687,2709,2742,2975,3031,3163,3386,3713,449,499,522,56,584,691,723,773,78",NA,"10,43,47","10,43",NA,O: 35 U: 0 A: 41,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Membrane receptor,,,CHEMBL1743004,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
TOFERSEN,SOD1 mRNA inhibitor,SOD1,0.8333333333333334,1,"1252,1661,1828,2008,3069,552","1661,1828,2008,3069,552",NA,"128,137","128,137",NA,O: 5 U: 0 A: 6,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Oligonucleotide,Enzyme,,,CHEMBL3833346,NA:NA:NA:NA:NA,GO_CELLULAR_IRON_ION_HOMEOSTASIS:GO_IRON_ION_HOMEOSTASIS:GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS:GO_TRANSITION_METAL_ION_HOMEOSTASIS:GO_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION:HALLMARK_ADIPOGENESIS
BIMAGRUMAB,Activin receptor type-2B antagonist,ACVR2B,0.8333333333333334,0.8333333333333334,"1011,1092,1112,1152,1568,987","1011,1092,1112,1152,987",NA,"65,66",65,NA,O: 5 U: 0 A: 6,O: 1 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Antibody,Enzyme,,,CHEMBL3137353,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_PEPTIDYL_LYSINE_MODIFICATION:GO_CHROMATIN_REMODELING,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
BARUSIBAN,Oxytocin receptor antagonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Protein,Membrane receptor,,,CHEMBL2218898,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
EPELSIBAN,Oxytocin receptor antagonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL2037511,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
RETOSIBAN,Oxytocin receptor antagonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Small molecule,Membrane receptor,,,CHEMBL429736,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
OXYTOCIN,Oxytocin receptor agonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL395429,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
CARBETOCIN,Oxytocin receptor agonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL3301668,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
FE 202767,Oxytocin receptor agonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,AGONIST,Protein,Membrane receptor,,,CHEMBL3545167,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
ATOSIBAN,Oxytocin receptor antagonist,OXTR,0.8181818181818182,1,"1359,1939,1959,2031,2055,2093,2142,2146,405,439,837","1359,1939,1959,2031,2055,2093,2146,439,837",NA,"48,91","48,91",NA,O: 9 U: 0 A: 11,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Protein,Membrane receptor,,,CHEMBL382301,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
